filepath,xmin,xmax,ymin,ymax
./data/all/d5a9846a37878ac3.jpg,129,160,787,805
./data/all/d5a9846a37878ac3.jpg,291,320,785,801
./data/all/d5a9846a37878ac3.jpg,441,471,771,783
./data/all/d5a9846a37878ac3.jpg,609,633,749,766
./data/all/d5b7742504e64de5.jpg,474,577,567,588
./data/all/d5d785e88efaf333.jpg,957,977,579,591
./data/all/d5da54df1f9a236c.jpg,853,917,448,477
./data/all/d5e205bad0b73f72.jpg,897,1011,646,708
./data/all/d603b81c19c888f5.jpg,370,627,485,550
./data/all/d60b9c3b96864aed.jpg,804,833,426,451
./data/all/d6200a2d0422d165.jpg,86,116,873,894
./data/all/d6200a2d0422d165.jpg,324,349,881,894
./data/all/d630ad076c3f21b2.jpg,439,471,470,490
./data/all/d63c2154f0185e71.jpg,257,297,651,659
./data/all/d63c2154f0185e71.jpg,709,734,623,632
./data/all/d63c2154f0185e71.jpg,873,896,615,626
./data/all/d63d1ee613b083a1.jpg,558,579,812,824
./data/all/d649266eaf587f8c.jpg,95,107,478,482
./data/all/d649266eaf587f8c.jpg,321,337,486,494
./data/all/d649266eaf587f8c.jpg,964,978,497,505
./data/all/d6561aa35112d092.jpg,496,571,553,596
./data/all/d6757086de9361cd.jpg,461,557,422,443
./data/all/d68c4c606ea17fa8.jpg,207,411,896,983
./data/all/d6f94443ea1f6035.jpg,504,523,501,510
./data/all/d6f94443ea1f6035.jpg,594,630,515,525
./data/all/d6f94443ea1f6035.jpg,596,608,432,439
./data/all/d703e3b8223ab917.jpg,498,582,484,547
./data/all/d703e3b8223ab917.jpg,607,641,297,311
./data/all/d703e3b8223ab917.jpg,692,739,267,286
./data/all/d73320cc0cb07a9e.jpg,540,675,427,496
./data/all/d746060bb558a622.jpg,225,270,569,591
./data/all/d74bd5b46f4c3d97.jpg,19,65,320,351
./data/all/d74bd5b46f4c3d97.jpg,312,392,406,448
./data/all/d7531f4b5b97c093.jpg,215,230,343,353
./data/all/d7531f4b5b97c093.jpg,677,697,364,375
./data/all/d7531f4b5b97c093.jpg,851,873,372,382
./data/all/d755167db4127b8c.jpg,676,703,522,538
./data/all/d755167db4127b8c.jpg,991,1022,514,533
./data/all/d756dee4c82ef44f.jpg,821,958,533,726
./data/all/d773acf44f811606.jpg,653,820,340,382
./data/all/d77a59a6a21effdb.jpg,211,249,607,628
./data/all/d77a59a6a21effdb.jpg,599,629,669,692
./data/all/d784467ea724a280.jpg,65,94,176,190
./data/all/d784467ea724a280.jpg,769,785,208,223
./data/all/d78902913a14b243.jpg,26,986,140,576
./data/all/d78e03e5a18fa9e1.jpg,502,626,461,520
./data/all/d78e03e5a18fa9e1.jpg,922,944,292,303
./data/all/d7b2ace3504c51b3.jpg,596,755,593,655
./data/all/d7b2ace3504c51b3.jpg,898,963,416,446
./data/all/d7b30303d7b0b764.jpg,55,301,305,389
./data/all/d7c47fd55af23d15.jpg,842,863,546,561
./data/all/d7d38be7b9836e2c.jpg,304,382,460,501
./data/all/d7e4bf9b7a6a1cf3.jpg,562,592,624,637
./data/all/d7e4bf9b7a6a1cf3.jpg,843,871,629,636
./data/all/d7e4fe0a155a1444.jpg,496,529,496,507
./data/all/d7ed5499378a6d74.jpg,804,831,259,268
./data/all/d7f1af9890d4f0b0.jpg,701,806,417,487
./data/all/d817c13cf0c184cf.jpg,229,383,441,515
./data/all/d81891cf222ecf8b.jpg,176,240,527,573
./data/all/d850f5359f49b38e.jpg,426,626,220,385
./data/all/d852b60436fc1683.jpg,186,224,726,735
./data/all/d852b60436fc1683.jpg,336,366,711,719
./data/all/d85841921201de11.jpg,970,984,283,303
./data/all/d86c9781a10fe2b9.jpg,395,573,272,379
./data/all/d86c9781a10fe2b9.jpg,171,187,79,86
./data/all/d86d8985cbdebd66.jpg,172,210,439,470
./data/all/d8733db796bdca64.jpg,457,482,775,817
./data/all/d89b00ce8093ce2c.jpg,449,510,353,383
./data/all/d89b00ce8093ce2c.jpg,767,800,316,327
./data/all/d8b62bf011ab83b0.jpg,565,694,537,589
./data/all/d8d2dca36eaf3f3c.jpg,273,397,574,634
./data/all/d8d79b5517fb0a99.jpg,226,359,668,700
./data/all/d8e8fce8b13a527f.jpg,539,549,552,558
./data/all/d8e8fce8b13a527f.jpg,647,667,555,568
./data/all/d8ed23d575b6017a.jpg,471,492,555,571
./data/all/d912f3e8f854f759.jpg,683,805,478,520
./data/all/d91ec4dd74056337.jpg,760,827,541,655
./data/all/d9603b9bf8ed100c.jpg,140,196,376,416
./data/all/d962f2c5a4ca46a8.jpg,274,697,296,532
./data/all/d96386d4003b5948.jpg,627,643,546,554
./data/all/d9659592eb4b1c47.jpg,184,242,470,525
./data/all/d9746050ffba1890.jpg,117,155,104,119
./data/all/d97d6c3cddd26cbe.jpg,381,656,534,606
./data/all/d994592187bc60a6.jpg,13,60,485,512
./data/all/d99ac9e31d6ba167.jpg,905,985,532,636
./data/all/d9c5622e85d26b40.jpg,91,178,529,606
./data/all/d9cfd3cf0be9e3c2.jpg,381,405,410,434
./data/all/d9cfd3cf0be9e3c2.jpg,504,535,457,477
./data/all/d9cfd3cf0be9e3c2.jpg,793,837,442,458
./data/all/d9d6268485501441.jpg,531,872,529,620
./data/all/d9dce54ddd79dbe0.jpg,1,819,220,460
./data/all/d9ec013d4aa861d3.jpg,315,404,362,408
./data/all/d9ec013d4aa861d3.jpg,858,892,331,354
./data/all/d9ec013d4aa861d3.jpg,951,998,352,374
./data/all/d9f8b52c4d255e2c.jpg,717,816,321,362
./data/all/da028a5b0ff9b29e.jpg,0,1016,48,544
./data/all/da05ed12e18fba0f.jpg,873,942,285,347
./data/all/da2a779bce1faf91.jpg,71,88,516,557
./data/all/da3505df2054f2f7.jpg,77,104,63,72
./data/all/da3505df2054f2f7.jpg,528,657,244,280
./data/all/da3c348a57e8a784.jpg,42,159,472,578
./data/all/da3d8e0a5ca62243.jpg,23,52,441,469
./data/all/da3d8e0a5ca62243.jpg,77,100,359,379
./data/all/da84031eede66188.jpg,644,793,392,444
./data/all/daa1043b96a1a53b.jpg,109,963,367,892
./data/all/daa14c1fab7b0159.jpg,257,418,714,766
./data/all/daa16e33ec7c0dc1.jpg,114,129,420,430
./data/all/daa16e33ec7c0dc1.jpg,284,310,450,466
./data/all/daa55d8e8976cc7a.jpg,699,765,523,537
./data/all/dab3ccc3026e43b2.jpg,1,184,721,766
./data/all/dab6d48df91cc329.jpg,715,859,471,556
./data/all/dab6d48df91cc329.jpg,968,997,172,190
./data/all/dabca34e416af7f5.jpg,0,25,463,486
./data/all/dabca34e416af7f5.jpg,194,230,585,616
./data/all/dabd0d22c394432e.jpg,327,465,479,525
./data/all/dac6733cca01fdbe.jpg,74,131,637,656
./data/all/dac6733cca01fdbe.jpg,425,481,632,651
./data/all/dacd245d07e001b8.jpg,977,1022,629,662
./data/all/dad141dd72d342f8.jpg,367,407,309,329
./data/all/daf13e068de15058.jpg,940,955,472,482
./data/all/daff6f90aafe91d0.jpg,123,138,654,674
./data/all/db0973a49296e83e.jpg,0,22,671,699
./data/all/db0973a49296e83e.jpg,138,177,585,609
./data/all/db0befe563a38b4b.jpg,198,334,487,558
./data/all/db1d4364feabee22.jpg,368,386,569,578
./data/all/db1d4364feabee22.jpg,516,539,614,626
./data/all/db1d4364feabee22.jpg,666,689,610,621
./data/all/db1d4364feabee22.jpg,884,910,631,651
./data/all/db3ee88435061520.jpg,437,513,588,608
./data/all/db6de98b36a4bc6e.jpg,521,538,202,215
./data/all/db79f8b99efd59af.jpg,466,697,378,488
./data/all/db8c5744c6b61f60.jpg,45,78,376,444
./data/all/db8c5744c6b61f60.jpg,885,904,128,137
./data/all/db8c5744c6b61f60.jpg,921,957,167,183
./data/all/db8c5744c6b61f60.jpg,960,1012,192,208
./data/all/dbc6865985607a2b.jpg,586,670,285,350
./data/all/dbc6865985607a2b.jpg,91,125,261,280
./data/all/dbe60c6c2ca0f2fe.jpg,322,355,563,573
./data/all/dc172d295d3dbd11.jpg,633,702,411,426
./data/all/dc173696fb1a8359.jpg,546,647,557,585
./data/all/dc173696fb1a8359.jpg,959,1022,476,500
./data/all/dc1965d90d6467a7.jpg,12,51,649,677
./data/all/dc1965d90d6467a7.jpg,450,483,588,599
./data/all/dc1965d90d6467a7.jpg,593,611,577,585
./data/all/dc1965d90d6467a7.jpg,728,789,572,590
./data/all/dc1965d90d6467a7.jpg,870,911,573,583
./data/all/dc5156b211270d67.jpg,82,430,244,438
./data/all/dc75770a6c8f0501.jpg,170,194,526,541
./data/all/dc75770a6c8f0501.jpg,405,432,577,600
./data/all/dc769b64612ca553.jpg,466,521,411,437
./data/all/dc85bd42f8ab282c.jpg,273,427,401,475
./data/all/dc882ca05aa68263.jpg,172,551,295,543
./data/all/dca7f84af8895a1a.jpg,432,468,639,647
./data/all/dca7f84af8895a1a.jpg,824,871,608,620
./data/all/dcaf4af3493ddff6.jpg,297,377,462,508
./data/all/dcbbe85f4ebfc9b6.jpg,617,812,437,491
./data/all/dcc8d61605391a61.jpg,319,332,511,524
./data/all/dcc98177e4fb35bf.jpg,731,826,515,586
./data/all/dcce8ce9a870131d.jpg,68,106,537,554
./data/all/dcce8ce9a870131d.jpg,761,799,520,527
./data/all/dce7aa64a300eddb.jpg,179,277,459,503
./data/all/dce7aa64a300eddb.jpg,231,286,188,204
./data/all/dcf97eb2a081576f.jpg,134,846,353,710
./data/all/dcfc9940a11237ef.jpg,369,398,558,566
./data/all/dcfc9940a11237ef.jpg,394,415,504,509
./data/all/dcfc9940a11237ef.jpg,699,714,497,509
./data/all/dd20fad62dbf661c.jpg,180,268,605,634
./data/all/dd20fad62dbf661c.jpg,980,998,303,318
./data/all/dd316f9b411227c4.jpg,460,563,399,447
./data/all/dd5ef3aea7e1d2d4.jpg,640,797,350,413
./data/all/dd60422f4bae27fc.jpg,424,599,530,580
./data/all/dd6aac6b8f6ba6c9.jpg,241,292,208,233
./data/all/dd6aac6b8f6ba6c9.jpg,419,520,607,642
./data/all/dd6aac6b8f6ba6c9.jpg,523,557,34,44
./data/all/dd7df4b824a55e9e.jpg,940,983,492,544
./data/all/dd838681e1693f34.jpg,0,118,561,624
./data/all/dd838681e1693f34.jpg,352,370,429,441
./data/all/dd8e8f1a95ea703e.jpg,256,346,553,585
./data/all/dd8e8f1a95ea703e.jpg,758,838,538,559
./data/all/dda25fa053482bd8.jpg,7,89,853,883
./data/all/dda2b5c2f2f14283.jpg,394,416,566,580
./data/all/dda4818bbd2ced59.jpg,0,40,337,364
./data/all/dda4818bbd2ced59.jpg,585,685,312,340
./data/all/dda77f0577e13800.jpg,955,1003,523,538
./data/all/ddadc1494fda04db.jpg,141,732,281,515
./data/all/ddb6060c620412f0.jpg,111,323,664,747
./data/all/ddbd06438a345098.jpg,205,273,350,398
./data/all/ddbd06438a345098.jpg,873,933,192,216
./data/all/ddd295919f8e2d74.jpg,81,140,119,147
./data/all/ddd295919f8e2d74.jpg,746,901,352,441
./data/all/dddd649120893334.jpg,722,808,489,533
./data/all/dde0cd80e37b5d88.jpg,112,841,315,685
./data/all/ddea2ff16aefbbe8.jpg,128,183,647,668
./data/all/ddea2ff16aefbbe8.jpg,410,465,581,594
./data/all/ddfcb209479e4fe9.jpg,47,92,728,735
./data/all/ddfcb209479e4fe9.jpg,591,622,614,623
./data/all/de03d3b0d7dd2143.jpg,106,197,559,608
./data/all/de212da34186f795.jpg,728,853,632,706
./data/all/de59636068f7fa95.jpg,102,147,353,366
./data/all/de707769dd419777.jpg,558,720,459,521
./data/all/de796a59b1ab6dfe.jpg,187,196,677,686
./data/all/de796a59b1ab6dfe.jpg,731,742,652,671
./data/all/de94665137f2f412.jpg,109,117,312,324
./data/all/dedc0050b751d99e.jpg,861,942,416,489
./data/all/def60dd03c549a25.jpg,74,122,182,200
./data/all/defdde5d9289be54.jpg,768,813,689,701
./data/all/df0221d064e1d3dc.jpg,218,259,357,387
./data/all/df0221d064e1d3dc.jpg,719,779,432,466
./data/all/df11db89cef59b94.jpg,842,896,280,298
./data/all/df1d53dc9ac2da10.jpg,0,39,356,382
./data/all/df262916a64e5789.jpg,104,204,396,467
./data/all/df2668cdcc086e41.jpg,239,350,579,613
./data/all/df2668cdcc086e41.jpg,930,962,50,61
./data/all/df2b3f9b6774cf54.jpg,453,666,325,429
./data/all/df32b86162996bd6.jpg,315,631,591,668
./data/all/df3edd0b7cae3874.jpg,454,646,307,415
./data/all/df4be27e30d271e2.jpg,562,581,635,650
./data/all/df57e23284360ae1.jpg,305,341,671,679
./data/all/df5ee6af712c1290.jpg,30,90,540,548
./data/all/df658454bbdbc72c.jpg,422,686,577,636
./data/all/dfd2ee87aa3ea661.jpg,160,187,518,528
./data/all/dfd8fe695a77ef18.jpg,554,621,426,449
./data/all/dfe2d31a47bc6468.jpg,751,803,607,622
./data/all/dfffc9534ca647a7.jpg,404,422,579,590
./data/all/dfffc9534ca647a7.jpg,604,618,582,593
./data/all/e026f07431126757.jpg,554,609,645,674
./data/all/e050cc2207a6d985.jpg,185,238,452,465
./data/all/e05b09ac37dfd624.jpg,807,839,350,361
./data/all/e05e3cb426c8ece1.jpg,104,168,483,506
./data/all/e05e3cb426c8ece1.jpg,339,366,379,394
./data/all/e05e3cb426c8ece1.jpg,471,501,397,409
./data/all/e05e3cb426c8ece1.jpg,593,634,449,459
./data/all/e063aa112dddf102.jpg,609,884,498,622
./data/all/e070ab18adc864a1.jpg,947,1023,665,719
./data/all/c23e46a969d227c1.jpg,975,995,600,614
./data/all/c33557b3ae9ee801.jpg,415,506,627,679
./data/all/c4597f32682099e5.jpg,260,568,102,241
./data/all/c5ac2545ecce4e66.jpg,702,824,361,430
./data/all/c6ecc577a2da9475.jpg,411,553,431,470
./data/all/c6ecc577a2da9475.jpg,970,1023,426,454
./data/all/c83bee251a2acbdc.jpg,310,380,556,573
./data/all/c8ce92a945644789.jpg,57,998,140,641
./data/all/c9db1504bfa38217.jpg,984,1022,570,607
./data/all/cab8ee961103da8a.jpg,38,193,660,679
./data/all/cab8ee961103da8a.jpg,859,1022,561,603
./data/all/cc2bf4e127c574c5.jpg,530,640,513,541
./data/all/cd042c2c3f9b76ea.jpg,571,596,412,426
./data/all/cd042c2c3f9b76ea.jpg,845,880,421,440
./data/all/ce0dc69e516e881c.jpg,496,552,742,759
./data/all/cf14020ee4670d6e.jpg,268,307,423,440
./data/all/d01ddc22fc93fd8b.jpg,381,456,532,554
./data/all/e08d3f87fa95a64c.jpg,394,684,661,733
./data/all/e0a75eb3b4e0c3c8.jpg,414,660,303,404
./data/all/e0b46777fb3b2476.jpg,164,267,625,674
./data/all/e0bd45475e198497.jpg,199,271,457,491
./data/all/e0bd45475e198497.jpg,704,752,435,459
./data/all/e0d44aab385796b0.jpg,266,618,932,1021
./data/all/e0ef2ee3fca86a7b.jpg,212,639,181,461
./data/all/e0fa5534ea21e0ef.jpg,349,390,601,623
./data/all/e0fa5534ea21e0ef.jpg,590,649,660,697
./data/all/e0fdc4095166d5ae.jpg,546,596,534,550
./data/all/e0fdc4095166d5ae.jpg,740,790,533,545
./data/all/e10a89b93ceba2e1.jpg,593,763,323,413
./data/all/e10eca3aa6c2a207.jpg,360,400,519,535
./data/all/e10eca3aa6c2a207.jpg,899,931,496,514
./data/all/e13294aa0750c476.jpg,565,599,170,184
./data/all/e133b4c48b7c5559.jpg,694,854,543,584
./data/all/e1389550a2963222.jpg,110,229,381,423
./data/all/e13edd3ead55df8d.jpg,1,62,945,959
./data/all/e16e824be2093e5d.jpg,720,741,652,663
./data/all/e188f1614c0dc003.jpg,349,399,523,535
./data/all/e188f1614c0dc003.jpg,726,758,527,538
./data/all/e1af4aa839ab62ee.jpg,600,864,682,791
./data/all/e1dc0a2765038997.jpg,35,92,655,688
./data/all/e1eda5cb9761b8f0.jpg,57,84,457,466
./data/all/e1eda5cb9761b8f0.jpg,807,838,464,474
./data/all/e1eda5cb9761b8f0.jpg,899,920,445,454
./data/all/e1eda5cb9761b8f0.jpg,979,1004,442,450
./data/all/e214ee0ccfac8cba.jpg,650,763,329,391
./data/all/e214ee0ccfac8cba.jpg,960,1019,382,423
./data/all/e215537abc437a69.jpg,23,64,290,316
./data/all/e21956344e3a179c.jpg,344,399,602,633
./data/all/e2299cb8a23727f7.jpg,0,54,332,362
./data/all/e2299cb8a23727f7.jpg,103,127,292,308
./data/all/e2299cb8a23727f7.jpg,963,1001,240,254
./data/all/e2380316e974586c.jpg,33,113,421,471
./data/all/e247047e25f33258.jpg,311,359,361,384
./data/all/e250a210779a1ee6.jpg,0,28,45,80
./data/all/e263dccefdcc100e.jpg,515,653,544,609
./data/all/e267e342e6f50bd8.jpg,160,273,464,532
./data/all/e27e264e4c59c278.jpg,456,498,589,597
./data/all/e27e264e4c59c278.jpg,691,750,625,639
./data/all/e27e264e4c59c278.jpg,909,1006,635,660
./data/all/e27e4d6a8ef1467c.jpg,445,569,437,470
./data/all/e2a4808074970f49.jpg,341,387,502,514
./data/all/e2b20a4648f2b83d.jpg,665,758,494,588
./data/all/e2e32a1622cd6033.jpg,122,150,90,108
./data/all/e3045f11bcc7051f.jpg,93,135,326,345
./data/all/e3045f11bcc7051f.jpg,382,415,315,331
./data/all/e3045f11bcc7051f.jpg,529,544,281,291
./data/all/e3045f11bcc7051f.jpg,649,753,537,566
./data/all/e30cf3f731873ed4.jpg,936,995,395,417
./data/all/e32b345d4998d4c3.jpg,229,241,427,440
./data/all/e32b345d4998d4c3.jpg,346,360,386,402
./data/all/e32d5cd2d032cd59.jpg,391,479,612,667
./data/all/e32d5cd2d032cd59.jpg,913,949,423,456
./data/all/e331ad0526115dc6.jpg,463,598,264,300
./data/all/e3367ef5c7beb538.jpg,92,117,71,88
./data/all/e3367ef5c7beb538.jpg,231,268,115,141
./data/all/e3367ef5c7beb538.jpg,948,1010,123,155
./data/all/e3579a601dbc4799.jpg,157,295,413,500
./data/all/e363e736d1fa1c51.jpg,141,182,891,909
./data/all/e363e736d1fa1c51.jpg,595,633,882,897
./data/all/e3654c64202f8f30.jpg,270,446,533,595
./data/all/e37dccdaa88057a8.jpg,294,356,396,421
./data/all/e38b71b539613307.jpg,665,680,566,577
./data/all/e38b71b539613307.jpg,739,767,582,600
./data/all/e38c6e48b81eaff6.jpg,141,176,663,678
./data/all/e38c6e48b81eaff6.jpg,453,481,647,663
./data/all/e38c6e48b81eaff6.jpg,702,717,638,648
./data/all/e38c6e48b81eaff6.jpg,971,988,602,610
./data/all/e3a2c965c0179c7e.jpg,674,693,550,568
./data/all/e3a2c965c0179c7e.jpg,967,993,565,578
./data/all/e3b8fb8bc9b2b2c7.jpg,15,72,389,408
./data/all/e3b8fb8bc9b2b2c7.jpg,310,348,405,415
./data/all/e3b8fb8bc9b2b2c7.jpg,400,421,365,374
./data/all/e3b8fb8bc9b2b2c7.jpg,828,848,349,354
./data/all/e3b8fb8bc9b2b2c7.jpg,900,915,376,385
./data/all/e3b8fb8bc9b2b2c7.jpg,975,1010,391,401
./data/all/e3d9ed1695f8fb39.jpg,18,73,627,646
./data/all/e3f976bf57d97797.jpg,484,655,486,562
./data/all/e409b61f59cd182c.jpg,61,113,381,440
./data/all/e4110c0a189e5054.jpg,340,699,812,907
./data/all/e427163fd08e86e7.jpg,20,227,701,817
./data/all/e45e74ed9a134eb2.jpg,122,192,435,474
./data/all/e45e74ed9a134eb2.jpg,509,554,413,440
./data/all/e45e74ed9a134eb2.jpg,647,673,378,401
./data/all/e4bae778f27ce2dd.jpg,358,368,926,939
./data/all/e4bf878266b04dff.jpg,289,333,899,938
./data/all/e4bf878266b04dff.jpg,541,567,920,945
./data/all/e4bf878266b04dff.jpg,691,728,926,961
./data/all/e4d50c48316a443d.jpg,744,817,443,474
./data/all/e4ec496071884775.jpg,662,700,713,723
./data/all/e4ec496071884775.jpg,857,907,704,719
./data/all/e4fcd854196910eb.jpg,451,656,413,514
./data/all/e5359439a46804c6.jpg,267,305,62,74
./data/all/e5359439a46804c6.jpg,414,636,394,464
./data/all/e538ad0426d0d248.jpg,796,862,413,429
./data/all/e58094af6b7f58b8.jpg,712,737,490,507
./data/all/e595115d5730d12f.jpg,293,368,332,382
./data/all/e595115d5730d12f.jpg,878,916,239,261
./data/all/e5a3525c04578cab.jpg,0,88,605,633
./data/all/e5a3525c04578cab.jpg,325,357,482,498
./data/all/e5a3525c04578cab.jpg,535,555,450,458
./data/all/e5a3525c04578cab.jpg,758,814,536,552
./data/all/e5b6f296d29a0186.jpg,123,175,399,422
./data/all/e5b6f296d29a0186.jpg,594,683,457,493
./data/all/e5b9449580669429.jpg,107,189,344,379
./data/all/e5f589dc8bb3a3d6.jpg,751,837,251,324
./data/all/e600610d8fb2a867.jpg,0,1022,56,679
./data/all/e6214a0878762e0b.jpg,204,295,805,828
./data/all/e6394c07a7a0853c.jpg,214,231,506,514
./data/all/e639e99d28c12fd0.jpg,357,480,480,526
./data/all/e666b1f293f4b9b7.jpg,33,62,251,269
./data/all/e666b1f293f4b9b7.jpg,427,588,387,474
./data/all/e666b1f293f4b9b7.jpg,964,1010,345,366
./data/all/e676baf83728d4d8.jpg,217,825,465,621
./data/all/e685fa9f5a11a6e7.jpg,382,410,514,531
./data/all/e685fa9f5a11a6e7.jpg,668,693,503,519
./data/all/e685fa9f5a11a6e7.jpg,765,784,504,518
./data/all/e6921c15a5e8989a.jpg,0,20,660,681
./data/all/e6a702cc3084374b.jpg,97,124,623,629
./data/all/e6a702cc3084374b.jpg,232,249,603,609
./data/all/e6a702cc3084374b.jpg,443,485,594,604
./data/all/e6c4ca9903b51ef5.jpg,172,535,279,479
./data/all/e6e1f2b1918cda0f.jpg,503,781,584,717
./data/all/e6ebafbba58719f0.jpg,445,585,475,510
./data/all/e71948f9b76db4df.jpg,912,940,488,503
./data/all/e73ca44870c9911b.jpg,624,677,701,717
./data/all/e746d1e2234707f3.jpg,374,431,386,414
./data/all/e7480e7e6c7cf6eb.jpg,375,414,743,766
./data/all/e7480e7e6c7cf6eb.jpg,628,671,513,526
./data/all/e74c5194a2151abc.jpg,255,583,520,655
./data/all/e75463ebc457bdd1.jpg,404,503,293,327
./data/all/e765008b01e7689f.jpg,825,872,586,598
./data/all/e7673749640e476d.jpg,712,764,431,460
./data/all/e77818312381de05.jpg,640,758,393,457
./data/all/e786ecefb4b72f54.jpg,906,936,646,660
./data/all/e787fdf1ab06e38a.jpg,131,210,369,451
./data/all/e787fdf1ab06e38a.jpg,920,970,232,252
./data/all/e79b7d4a0bb11115.jpg,479,500,355,375
./data/all/e79b7d4a0bb11115.jpg,928,954,351,359
./data/all/e7a6c385578f667d.jpg,942,989,590,622
./data/all/e7a724718a8711c8.jpg,267,287,596,606
./data/all/e7a724718a8711c8.jpg,774,802,610,624
./data/all/e7d0bf8ef0c975b5.jpg,419,488,584,604
./data/all/e7eacbf24fd4e068.jpg,604,614,502,513
./data/all/e7eacbf24fd4e068.jpg,836,856,456,477
./data/all/e8060b80552da6b2.jpg,38,89,381,405
./data/all/e8060b80552da6b2.jpg,658,784,605,671
./data/all/e81ce2fca98fb2f9.jpg,108,152,188,208
./data/all/e81ce2fca98fb2f9.jpg,111,235,329,373
./data/all/e83e50dc06edec31.jpg,734,751,544,554
./data/all/e84060d546d19d2c.jpg,24,180,707,881
./data/all/e842f6c357863e53.jpg,343,618,394,603
./data/all/e852977d11187602.jpg,287,313,709,725
./data/all/e852977d11187602.jpg,625,641,672,676
./data/all/e8766456b9255252.jpg,246,296,582,595
./data/all/e8b2a332787b0bb1.jpg,823,854,484,499
./data/all/e8b8465fa1e3d3f6.jpg,454,492,399,414
./data/all/e8c5c27d80e36268.jpg,79,116,472,524
./data/all/e8c5c27d80e36268.jpg,515,533,181,186
./data/all/e8c5c27d80e36268.jpg,817,831,295,304
./data/all/e8c5c27d80e36268.jpg,878,891,310,319
./data/all/e8cde5878305ec9d.jpg,197,223,652,663
./data/all/e8ea47fc8bbb7b82.jpg,54,897,110,563
./data/all/e8f7ae8fdc1a874e.jpg,818,907,473,552
./data/all/e90309a57f9bae6e.jpg,652,737,269,337
./data/all/e90309a57f9bae6e.jpg,95,142,121,135
./data/all/e9115e90f4b883ba.jpg,686,893,265,361
./data/all/e9285b01323add66.jpg,370,384,454,460
./data/all/e9285b01323add66.jpg,459,479,444,452
./data/all/e9285b01323add66.jpg,566,583,470,478
./data/all/e9285b01323add66.jpg,743,767,473,486
./data/all/e9321e899111081d.jpg,266,308,521,528
./data/all/e933c80e4c4163ac.jpg,847,870,371,384
./data/all/e961a854dc49b88e.jpg,146,333,265,369
./data/all/e961a854dc49b88e.jpg,981,1022,283,294
./data/all/e976a53033fd0b59.jpg,373,429,728,752
./data/all/e976a53033fd0b59.jpg,612,684,916,992
./data/all/e97f668cc1e5b7d5.jpg,10,54,263,282
./data/all/e97f668cc1e5b7d5.jpg,217,245,230,253
./data/all/e982746cb469b34d.jpg,394,436,916,930
./data/all/e9828fbd12443a07.jpg,844,931,383,456
./data/all/e99c04f3c9e001fb.jpg,503,545,679,704
./data/all/e9c9de00073a6da1.jpg,814,841,208,225
./data/all/e9eed1f4c80b439e.jpg,157,649,610,954
./data/all/e9eed1f4c80b439e.jpg,0,766,3,1023
./data/all/ea0f41a46df7b894.jpg,110,139,368,386
./data/all/ea0f41a46df7b894.jpg,369,412,367,383
./data/all/ea12908247c54510.jpg,187,252,504,538
./data/all/ea1323db7954c820.jpg,273,389,572,601
./data/all/ea1dde6f6264268b.jpg,635,650,327,339
./data/all/ea1e6251b437101c.jpg,194,237,564,588
./data/all/ea2f7cd50042611d.jpg,175,734,438,716
./data/all/ea3b563005ea77da.jpg,499,717,482,525
./data/all/ea7485016f28d9e9.jpg,152,236,427,491
./data/all/ea7a6b867fffef10.jpg,155,212,525,542
./data/all/ea86bbe0a3cba9c0.jpg,75,174,438,471
./data/all/ea940ce83c729a35.jpg,137,238,416,458
./data/all/ea9d41eb001abbbd.jpg,86,162,487,503
./data/all/ea9d41eb001abbbd.jpg,434,463,432,439
./data/all/eaa621be0a24470e.jpg,15,70,537,566
./data/all/eaa621be0a24470e.jpg,682,725,503,525
./data/all/eac4069ec3cfabc6.jpg,709,831,387,427
./data/all/eacd1596d5ec78bd.jpg,612,687,514,537
./data/all/eaf722c3e089b63e.jpg,85,156,400,428
./data/all/eaf722c3e089b63e.jpg,459,496,357,372
./data/all/eaf722c3e089b63e.jpg,519,540,322,336
./data/all/eb0523012566797d.jpg,206,220,327,337
./data/all/eb0523012566797d.jpg,651,714,383,407
./data/all/eb0523012566797d.jpg,971,995,335,345
./data/all/eb12502a84e810c3.jpg,381,456,150,175
./data/all/eb29734eac16f813.jpg,591,876,489,568
./data/all/eb71ffea584ca9f5.jpg,348,713,313,485
./data/all/eb76df362fd0a039.jpg,173,208,660,668
./data/all/eb8712b519d1f8e5.jpg,32,66,574,590
./data/all/eb8712b519d1f8e5.jpg,87,137,589,613
./data/all/eb8712b519d1f8e5.jpg,246,330,653,688
./data/all/eb8712b519d1f8e5.jpg,750,766,594,601
./data/all/eb942d1c0a82d140.jpg,785,814,397,413
./data/all/eb9b2b8bdd92269a.jpg,41,203,380,426
./data/all/ebb5d247f6440873.jpg,78,119,450,506
./data/all/ebc5ca345a5603d7.jpg,554,587,530,539
./data/all/ebc5ca345a5603d7.jpg,773,810,528,538
./data/all/ebfe35fbb4980bf4.jpg,226,853,221,601
./data/all/ec128764bfa9f123.jpg,784,812,491,515
./data/all/ec2345ad95ce8db2.jpg,291,316,493,503
./data/all/ec2345ad95ce8db2.jpg,435,461,423,433
./data/all/ec2345ad95ce8db2.jpg,655,759,468,501
./data/all/ec4a868e4f1c2b4c.jpg,243,448,454,500
./data/all/ec513047d7dbf733.jpg,74,86,588,595
